user_id,n_chosen,n_rejected,mean_chosen_length,mean_rejected_length,length_pref_ratio,chosen_length_std,length_score_corr,length_score_p,prefers_longer
user1054,19,25,65.94736842105263,61.6,1.0705741626794258,33.71626764043001,-0.06292768975094684,0.6848888280227114,True
user1055,15,26,77.4,71.38461538461539,1.0842672413793104,51.40142669874705,0.15149137499544787,0.3444076893822448,True
user1056,22,33,176.3181818181818,124.54545454545455,1.4156934306569342,93.6940797409975,0.5306803995412257,3.076139246916464e-05,True
user1057,20,30,129.85,96.3,1.3483904465212877,56.53961000926695,0.3857143651756556,0.005668494370814439,True
user1058,5,9,114.2,103.22222222222223,1.106350914962325,41.48927572276961,-0.15104750084637966,0.6062391740316599,True
user106,21,33,148.8095238095238,101.39393939393939,1.4676372641106652,42.53135431388522,0.5555619569419248,1.2965330971063722e-05,True
user1060,19,31,84.26315789473684,72.06451612903226,1.1692739009565094,48.41361498941688,0.1667308370843575,0.24716288499349992,True
user1061,13,24,137.15384615384616,91.5,1.4989491382934006,56.031373291214344,0.5800232058993942,0.00016812660324467136,True
user1062,12,24,97.5,85.75,1.1370262390670554,48.0771948710266,0.3137596094876523,0.062393779346253495,True
user1063,27,34,91.51851851851852,78.70588235294117,1.1627913414161546,68.02579596244156,0.32646887166787636,0.010233697317042564,True
user1064,23,35,105.1304347826087,78.17142857142858,1.3448703279938978,53.05805216751708,0.26113550866157376,0.04770825054252087,True
user1065,18,29,113.5,87.58620689655173,1.2958661417322834,33.96934892909587,-0.06712423856923884,0.653940144478583,True
user1066,18,29,131.83333333333334,110.48275862068965,1.193248023304203,43.04551854335904,0.19293070343131447,0.19384222792778097,True
user1067,22,34,147.13636363636363,103.20588235294117,1.4256586958211352,54.45039064434996,0.3725956535777846,0.004684418843226725,True
user1068,20,31,133.15,107.6774193548387,1.236563810665069,47.623812321148755,0.005905248760077854,0.9671948489048391,True
user1069,18,29,98.94444444444444,75.89655172413794,1.3036750971780502,36.430256384589356,0.10845540852011136,0.4680497366333385,True
user107,13,25,62.61538461538461,59.12,1.0591235557406058,39.141829801846086,0.10172807151908035,0.5433693933942682,True
user1070,27,37,82.33333333333333,75.51351351351352,1.090312574564543,43.73743205725461,0.19056079147702587,0.13147806671687642,True
user1071,12,22,59.083333333333336,58.77272727272727,1.0052848672338233,44.576635010831495,-0.03916769078438506,0.8259283459075237,True
user1072,20,30,110.75,87.33333333333333,1.2681297709923665,65.24789268627762,0.3787285576994102,0.00668536634411102,True
user1073,13,24,117.84615384615384,88.33333333333333,1.3341074020319303,50.65546694445671,0.406228863327319,0.012602478892591711,True
user1074,17,27,52.23529411764706,53.96296296296296,0.9679841737655941,35.68411973671318,0.19773055775251652,0.19823942313447432,False
user1075,17,26,102.0,85.73076923076923,1.189771197846568,38.895032194507365,-0.010323318742687899,0.9476155142153012,True
user1076,13,25,98.15384615384616,81.96,1.1975823103202314,38.81682060821285,0.12079799947533396,0.4700327453445331,True
user1077,31,42,136.09677419354838,113.9047619047619,1.1948295393246304,54.3960119735485,0.02296217481980052,0.8470935809054501,True
user1078,18,30,45.22222222222222,41.5,1.0896921017402945,35.991597098884,-0.10162082171059744,0.4919103505532392,True
user1079,17,29,110.17647058823529,89.51724137931035,1.2307849179733525,52.53372619130736,0.5312599123359095,0.00014540290895194343,True
user108,17,26,84.6470588235294,83.96153846153847,1.0081646951038774,36.296072022887785,-0.010812857533487681,0.9451350944836607,True
user1080,21,32,96.71428571428571,74.1875,1.3036466482127813,68.50522597871317,0.2559077459445098,0.06437955354590541,True
user1081,33,45,128.0909090909091,107.15555555555555,1.1953734776215075,53.64324557801523,0.24972794645807908,0.027454655339201245,True
user1082,27,38,78.14814814814815,78.78947368421052,0.9918602637373514,47.61240400451508,-0.12369218046297165,0.32626495370782305,False
user1083,22,34,132.9090909090909,88.97058823529412,1.4938542449286252,61.53115182269952,0.4338637829472972,0.0008359766645150384,True
user1084,21,33,105.0952380952381,92.33333333333333,1.1382155750386798,46.66180732717657,0.2024302266849657,0.1421065015565525,True
user1085,23,35,131.43478260869566,103.25714285714285,1.2728880440797865,64.61849653557377,0.2518592348823086,0.05649238391672992,True
user1086,16,26,70.9375,76.57692307692308,0.9263561024610748,56.44075295165719,0.19892729513337262,0.20660458149550628,False
user1087,24,35,103.29166666666667,91.22857142857143,1.13222935588266,43.48225611927493,0.2808493515054752,0.031188450732005275,True
user1089,11,13,71.63636363636364,70.38461538461539,1.0177844013909587,38.39098551216212,0.29757399580238375,0.15788663828741226,True
user109,31,43,117.48387096774194,107.51162790697674,1.092755018735216,47.8160932334751,-0.08562070767671004,0.46824876728688675,True
user1090,8,14,145.625,78.07142857142857,1.8652790484903934,44.0764605543594,0.560893773850772,0.006615252292336257,True
user1091,32,44,134.625,111.31818181818181,1.209371171906901,62.974573241904544,0.1837628983682333,0.11205550630286282,True
user1092,16,27,132.0,90.85185185185185,1.452914798206278,56.77037079322276,0.3707043369421164,0.014399808776554042,True
user1093,16,26,114.9375,88.34615384615384,1.3009904222899435,47.55716132981446,0.12331100778376665,0.4365656549672869,True
user1094,19,27,66.89473684210526,75.48148148148148,0.8862403801456537,47.416291600474985,0.05302048306984592,0.7263745207310057,False
user1095,21,30,58.857142857142854,59.3,0.9925319200192725,39.003401212233385,-0.07037927014097745,0.6235979329692901,False
user1096,6,10,104.83333333333333,80.7,1.299049979347377,22.58625442362874,0.3926208884934374,0.13251370717046373,True
user1097,20,32,100.7,76.84375,1.3104514030093535,54.29650080806313,0.015220188967132701,0.9147156248151957,True
user1098,17,29,140.58823529411765,111.41379310344827,1.2618566460939065,57.62970927398003,0.09527780845517494,0.528788121982672,True
user1099,22,33,119.31818181818181,92.21212121212122,1.2939533355241537,49.36817742380977,0.3889911773556754,0.003334084829651034,True
user11,14,21,96.78571428571429,84.95238095238095,1.1392937219730943,73.14484511807335,0.2757605603981017,0.10883805571853096,True
user110,4,8,77.5,46.5,1.6666666666666667,22.477766792989023,0.4777383357832458,0.11623251974195047,True
user1100,22,32,102.0909090909091,84.21875,1.2122111654579186,62.26914389159157,0.11621558451543793,0.4026685398049181,True
user1101,20,31,90.65,71.16129032258064,1.2738667271078878,42.95145515579187,0.16721099752997348,0.2408757898541378,True
user1102,18,30,63.5,66.93333333333334,0.9487051792828685,24.909279841501284,0.07901885152387679,0.5934357755467055,False
user1103,21,31,105.47619047619048,86.06451612903226,1.2255479403155567,69.40194799490521,-0.003235357471871962,0.9818390048863211,True
user1104,29,41,128.93103448275863,102.2439024390244,1.2610144116872861,92.66957654036855,0.41703214005344663,0.0003288757810243743,True
user1105,24,35,129.91666666666666,95.4,1.3618099231306777,67.38070734432982,-0.116261444086495,0.38054486138104626,True
user1106,23,33,110.69565217391305,89.42424242424242,1.2378707291559237,83.43465799659906,0.2714601331989127,0.042992773093620276,True
user1107,31,43,81.70967741935483,85.93023255813954,0.9508839320790955,51.902012856975205,-0.2922148226479306,0.011525989471937847,False
user1108,22,34,74.13636363636364,71.58823529411765,1.0355942332113244,47.45744069886145,0.2070893685793593,0.12566651911708238,True
user1109,19,31,67.52631578947368,66.16129032258064,1.020631784238754,39.514645414277304,0.10806199690732557,0.4550765130324519,True
user111,25,37,125.56,102.05405405405405,1.2303283898305086,25.397763681080267,0.24480977770472628,0.05514948743945923,True
user1110,20,31,103.65,84.16129032258064,1.2315638175546189,51.164709517400766,0.014224238844415258,0.9210842697036258,True
user1111,16,27,68.75,72.11111111111111,0.9533898305084746,21.93028727582017,-0.042030466959203386,0.7890003540153276,False
user1112,22,33,82.86363636363636,69.45454545454545,1.193062827225131,49.13089701320661,-0.0649457081249844,0.6375799041779285,True
user1113,16,28,57.6875,70.96428571428571,0.812908907901359,32.1028011822956,0.20335098823446124,0.18552700339361153,False
user1114,25,37,179.16,128.45945945945945,1.394681253944877,66.62893065328304,0.5363801514908851,7.00618716129123e-06,True
user1115,16,27,53.0625,52.25925925925926,1.0153703047484053,34.39016710849193,-0.16335549798139168,0.29524724346799414,True
user1116,15,27,111.6,86.07407407407408,1.2965576592082615,62.27765784506243,0.2916369415745156,0.06093716910232544,True
user1117,18,28,97.77777777777777,76.21428571428571,1.2829324169530356,56.17488125444162,0.14481123281792455,0.3369535736646488,True
user1118,22,32,92.68181818181819,86.5625,1.070692484410896,46.07443223508157,-0.09291546533032272,0.5039689720183219,True
user1119,19,29,60.21052631578947,55.93103448275862,1.0765137257446946,40.31530850338357,0.08660819273283998,0.5583299599441479,True
user112,25,36,117.88,98.52777777777777,1.1964138708767973,48.669760632244746,0.13033584287445993,0.31674225838880515,True
user1120,15,25,109.4,72.92,1.5002742731760834,90.11311410296136,0.20217912012152112,0.21089288224397884,True
user1121,20,31,97.3,82.06451612903226,1.1856525157232705,40.72112473888706,0.25305252035420095,0.0731905156905861,True
user1122,3,5,47.333333333333336,48.6,0.9739368998628258,7.1336448530109,0.28571428571428575,0.49272624501695717,False
user1123,14,25,132.0,105.24,1.2542759407069557,53.75207637185483,0.248354098306233,0.1273820786662575,True
user1124,19,29,121.15789473684211,97.03448275862068,1.2486065911046274,96.16009849691444,0.2782018569603147,0.05554112933426122,True
user1125,13,22,64.23076923076923,83.86363636363636,0.7658953512612049,21.877821035341658,0.07028475878062834,0.688268507315676,False
user1126,18,25,58.77777777777778,79.48,0.7395291617737516,31.509355851442592,-0.07050690868905919,0.6532292212218095,False
user1127,28,40,150.25,109.05,1.3778083447959653,119.26729434342006,0.1248910431837591,0.31021833193087434,True
user1128,15,26,77.2,74.84615384615384,1.0314491264131553,40.7826760606347,0.35016940617480685,0.02480487691011153,True
user1129,12,22,79.91666666666667,71.22727272727273,1.12199532014465,34.83403109348991,0.26035995777442933,0.13697624122812777,True
user113,18,28,69.72222222222223,67.17857142857143,1.0378640203201608,21.196974510412133,0.06731368585918969,0.6566926611748828,True
user1130,18,26,71.77777777777777,63.03846153846154,1.138634668836011,46.11767021622883,0.18883865854656126,0.2195841327290603,True
user1131,25,37,161.52,109.16216216216216,1.4796335726665018,76.31519901041993,0.44502689420935093,0.00028989225561496765,True
user1132,18,29,81.5,63.206896551724135,1.289416257501364,59.56718895499434,0.5092995993573145,0.0002561085714224356,True
user1133,16,28,72.5,48.0,1.5104166666666667,64.65291950097846,0.5748598121341201,4.479757108429723e-05,True
user1134,15,25,148.2,86.52,1.712898751733703,129.97035559439442,0.22194061307537527,0.16869740702745212,True
user1135,28,40,69.14285714285714,66.225,1.0440597530065254,57.06369516708894,0.2117069697786515,0.08307470887193527,True
user1136,30,41,48.6,52.53658536585366,0.9250696378830083,27.001975236390887,0.3469077897957944,0.003038230969262771,False
user1137,26,37,59.96153846153846,58.86486486486486,1.0186303595394504,21.809455904811227,-0.005361205903134762,0.966736731881925,True
user1138,15,24,88.0,80.83333333333333,1.0886597938144331,46.87714439539451,0.40169936871985645,0.011252256308392798,True
user1139,23,31,104.52173913043478,75.83870967741936,1.378210937066558,56.05809840670146,0.3301683240587477,0.014757946706420687,True
user114,19,31,102.6842105263158,88.80645161290323,1.1562697153344677,49.81867397882355,0.14494423879731697,0.315232253259312,True
user1140,20,30,92.6,73.46666666666667,1.2604355716878402,50.6254876519723,0.2118560763300425,0.13968039449746872,True
user1141,24,35,118.79166666666667,91.45714285714286,1.2988779548057898,64.33893272264383,0.25856248711635216,0.04800459215893062,True
user1142,18,26,94.72222222222223,107.15384615384616,0.8839834091090373,51.196577094302306,-0.16029401731433315,0.2986186090160589,False
user1144,24,35,56.125,61.77142857142857,0.9085915818686401,50.071043278525764,-0.11086158280999937,0.40320819496093807,False
user1145,18,30,89.72222222222223,82.86666666666666,1.0827299544113704,49.11642128154466,-0.16006524132314642,0.2771437009766632,True
user1146,34,46,124.38235294117646,111.80434782608695,1.1125001429698849,84.59975479935343,0.03301555067962885,0.7712564960826135,True
user1148,8,13,150.625,127.46153846153847,1.181729028364514,50.69994452659687,0.4381525273751838,0.04695809172069306,True
user1149,12,22,137.41666666666666,107.86363636363636,1.273985110268296,86.26843603285943,0.3899679032381832,0.022611290470100243,True
user115,29,40,101.65517241379311,80.825,1.25771942361637,52.4807195217634,0.21517887013612058,0.07579560881181661,True
user1150,19,29,115.15789473684211,91.41379310344827,1.2597430959518754,60.3579351238093,0.1390300502416202,0.34597473044085625,True
user1151,15,27,126.73333333333333,98.4074074074074,1.2878434324426045,50.32622466357763,0.20457596832003627,0.19374233138902464,True
user1152,25,37,90.08,84.62162162162163,1.0645033535611625,34.0363570318564,0.07147840078055762,0.5808973367169695,True
user1153,22,34,90.95454545454545,82.05882352941177,1.1084066471163245,56.91099691841581,0.40687323133221176,0.0018587140063744847,True
user1154,19,31,101.63157894736842,81.09677419354838,1.2532135828832225,57.86118645090961,0.2186358756331014,0.12715736356541857,True
user1155,21,30,152.52380952380952,107.43333333333334,1.419706573290191,93.04459711425588,0.6703797167126451,7.391420636573497e-08,True
user1156,13,22,105.38461538461539,72.95454545454545,1.444524323028996,51.365265817908295,0.2817564861683229,0.10105288074424734,True
user1157,23,35,88.78260869565217,72.14285714285714,1.2306500215238916,48.38339323591096,0.11239379919340937,0.40090919380947326,True
user1158,6,11,87.33333333333333,61.63636363636363,1.4169124877089478,39.96943276499625,0.5061610900117053,0.03815908360314305,True
user1159,21,33,83.76190476190476,63.18181818181818,1.3257279890373415,39.360246759177095,0.06673596768573822,0.6316061849414923,True
user116,42,49,79.11904761904762,76.95918367346938,1.0280650578979935,60.61360933972014,-0.21631246271708168,0.03945456004552618,True
user1160,22,34,127.18181818181819,102.38235294117646,1.242224021310491,60.98184257602374,0.37408438985530557,0.004509021773566427,True
user1161,31,41,96.61290322580645,77.07317073170732,1.2535218456512862,53.57158455950731,0.36072429958909996,0.0018532173635636363,True
user1162,29,35,90.06896551724138,84.82857142857142,1.06177628598971,56.6361228914129,0.4603013915985018,0.00012970334160998932,True
user1164,4,6,180.75,131.16666666666666,1.378017789072427,38.90613704802881,0.395138603392042,0.25841872523187814,True
user1165,16,27,76.0625,63.7037037037037,1.1940043604651163,41.313540077679136,-0.08188975693480183,0.60164123579025,True
user1168,16,27,61.875,58.925925925925924,1.0500471401634193,34.03284259358892,-0.1618842648110727,0.2996771366301315,True
user1169,21,28,116.95238095238095,87.35714285714286,1.3387844099209594,78.43254680993707,0.2877405513325507,0.04498362799302221,True
user117,17,28,132.47058823529412,92.64285714285714,1.4299061181913013,48.310414961699784,0.27613465393757586,0.06633945541541907,True
user1170,19,31,119.10526315789474,93.0,1.280701754385965,41.169603934075475,0.2215785192350961,0.12199316793969667,True
user1171,17,29,84.11764705882354,71.10344827586206,1.1830318936497977,51.06153421918117,-0.09197531985676884,0.5432337211075319,True
user1172,15,20,57.4,57.4,1.0,19.22429019062429,0.10847648846639599,0.5350711969032859,False
user1173,37,48,58.972972972972975,68.58333333333333,0.8598732389740896,39.61127773240677,-0.20410994874387342,0.060969670042350876,False
user1174,17,28,92.0,88.53571428571429,1.0391286809197255,51.07894696966072,0.15012552153122824,0.3249550242933793,True
user1175,18,29,104.0,68.96551724137932,1.5079999999999998,45.77966554899432,0.27414423644186114,0.06221908452027624,True
user1176,15,25,107.53333333333333,72.32,1.4869100294985251,67.34970098094144,0.16319492322624274,0.3143327716813182,True
user1177,31,40,128.83870967741936,109.425,1.1774156698873142,54.09555272054737,0.1104652691071324,0.3590975255541208,True
user1178,20,29,88.55,79.86206896551724,1.108786701208981,51.45140911578613,0.15730858346522406,0.28037756669158326,True
user1179,13,22,116.92307692307692,95.5,1.2243254128070882,34.165798324463736,0.13329596445235084,0.445245054943889,True
user118,23,34,40.608695652173914,48.44117647058823,0.8383094427285447,25.21341797783005,-0.2937362782524617,0.02657517981704025,False
user1180,18,30,85.33333333333333,78.5,1.0870488322717622,44.21286891593643,0.0814779168990348,0.5819543059097939,True
user1181,25,35,49.04,56.2,0.8725978647686832,40.95410113773712,-0.5399812256435239,8.477826784296295e-06,False
user1182,25,36,92.24,73.55555555555556,1.2540181268882173,40.49521453209009,0.026795993362010627,0.8375795167752739,True
user1183,30,36,83.3,85.33333333333333,0.976171875,54.932777100743785,0.012833189054255133,0.9185427715821839,False
user1184,17,25,75.3529411764706,81.16,0.9284492505725801,53.48660214480388,0.11638000973551844,0.46296901882922564,False
user1185,19,31,113.42105263157895,109.83870967741936,1.0326145760877965,36.430634577702214,0.050475690832699247,0.7277563661866312,True
user1187,31,42,110.3225806451613,94.38095238095238,1.1689072621333942,58.386579929988336,-0.0010756253339677757,0.9927939822979949,True
user1188,14,26,147.71428571428572,93.1923076923077,1.585048051412063,47.32777585463888,0.6199839737733812,1.9850296714513404e-05,True
user1189,20,30,52.8,45.93333333333333,1.1494920174165457,14.729562111617575,0.19304824542693422,0.17920542516741295,True
user119,30,41,190.1,122.97560975609755,1.5458349861166205,82.06637557489668,0.3119409997818535,0.00809122141051933,True
user1190,15,26,96.6,71.8076923076923,1.3452597750401714,36.2928826815029,0.43323871583551077,0.004662602321209227,True
user1191,12,23,73.75,86.30434782608695,0.8545340050377834,45.598108513402174,0.12561369550290383,0.47213640782061944,False
user1192,27,38,95.5925925925926,84.07894736842105,1.1369385034486756,49.320012660521684,0.29843568838150153,0.01574881808573253,True
user1193,19,30,123.0,82.03333333333333,1.499390491670053,60.035077465726566,0.40252849076468145,0.004139298716146296,True
user1194,22,34,111.18181818181819,74.29411764705883,1.4965090333261355,60.59075564326202,0.3651487881534323,0.005654929664689785,True
user1195,19,29,150.52631578947367,124.03448275862068,1.2135844197650087,60.21485078323823,0.3390641253312804,0.018398963978226154,True
user1196,22,32,134.77272727272728,101.75,1.3245476881840519,63.328818528363115,0.12213408441635004,0.3789686191822127,True
user1197,16,25,100.6875,73.36,1.372512268266085,54.63826354991527,0.5808406754448957,6.845967781013747e-05,True
user1198,16,27,124.0,96.11111111111111,1.2901734104046243,58.90776689028366,0.22909741111370674,0.13947237732251996,True
user1199,14,24,64.85714285714286,64.41666666666667,1.0068379227499538,34.165264613675234,0.0773377026691964,0.644433968362579,True
user12,3,4,86.66666666666667,128.25,0.6757634827810267,23.907228102721476,-0.25,0.5887244480896832,False
user120,31,40,134.7741935483871,113.275,1.1897964559557457,45.36711163274584,0.4602476925286264,5.38232508915103e-05,True
user1200,20,32,149.3,88.71875,1.682846072560761,105.66886958797278,0.2966550479871126,0.03271710503210287,True
user1201,9,13,125.66666666666667,106.3076923076923,1.182103232030873,24.184476196289406,0.2647810286518139,0.23371653789578192,True
user1202,19,24,66.6842105263158,90.0,0.7409356725146199,40.4917829631473,-0.1516628982082014,0.3316250868162294,False
user1203,27,37,111.03703703703704,91.70270270270271,1.2108371265459388,40.81347043561265,0.49618651604781916,3.0512578398971746e-05,True
user1204,13,23,158.07692307692307,99.6086956521739,1.586979149179062,61.567300934657666,0.3726172848933502,0.02521527839624299,True
user1205,14,24,93.28571428571429,64.66666666666667,1.4425625920471281,54.397253832245944,-0.0990562509215022,0.554062214250857,True
user1206,22,34,163.5909090909091,104.1470588235294,1.5707684013247414,96.64304475322346,0.35945192799303927,0.006512179671441836,True
user1207,25,36,90.68,91.30555555555556,0.9931487678734409,42.19167690433742,-0.07311425306406936,0.5754949075821133,False
user1208,20,31,92.25,70.48387096774194,1.3088100686498856,62.553876778342044,0.3879069644870989,0.004914530841936533,True
user1209,12,22,81.25,83.45454545454545,0.9735838779956427,35.449788433783354,0.5245754046640853,0.0014482967573935122,False
user121,29,39,122.6896551724138,101.61538461538461,1.2073925187292804,50.32727610919102,-0.012530324428298165,0.9192202572940374,True
user1210,19,31,113.73684210526316,91.87096774193549,1.2380063571850977,38.1601088286862,0.24439015678949916,0.0871855831680825,True
user1211,22,33,112.5909090909091,84.87878787878788,1.3264905390931812,48.43895792260708,0.5377215520081516,2.3000311827123588e-05,True
user1212,28,40,75.28571428571429,73.55,1.0235991065358843,30.990617408288898,0.09312605197836255,0.45004301388786894,True
user1213,18,27,45.833333333333336,67.96296296296296,0.6743869209809265,20.902551678363736,-0.4353345094954707,0.002801070114888779,False
user1214,13,22,122.53846153846153,97.81818181818181,1.2527166142407777,88.56168244581364,0.21208303498824618,0.22129005542872027,True
user1215,19,31,93.10526315789474,80.45161290322581,1.1572827417380662,65.12651229628466,-0.007052435006401769,0.9612320885136432,True
user1216,13,24,101.15384615384616,86.54166666666667,1.1688455983111736,40.87099056571159,0.15718903190972822,0.3528268524331006,True
user1217,15,26,88.73333333333333,68.11538461538461,1.3026915113871635,31.831780066817224,0.3459879227807952,0.02670338743538806,True
user1218,28,39,105.14285714285714,84.87179487179488,1.2388433318946912,59.15398446048263,0.3621074517773524,0.002603034853744139,True
user1219,18,30,83.05555555555556,78.2,1.0620915032679739,41.42258136468055,-0.08660989376019299,0.5583222022855939,True
user122,26,37,108.38461538461539,99.08108108108108,1.0938981912795334,49.308352329675905,0.027980908010441376,0.8276731644579679,True
user1220,20,31,91.35,85.06451612903226,1.073890784982935,65.26812008936675,0.030443751330252157,0.8320515952204787,True
user1221,37,47,67.37837837837837,68.08510638297872,0.9896199324324324,37.261929960716884,0.4762897081162866,4.660818846858774e-06,False
user1222,17,29,105.23529411764706,79.89655172413794,1.3171443804107745,53.094288395340726,0.28683847393817086,0.053270370897531456,True
user1223,13,24,111.3076923076923,72.08333333333333,1.5441529568697199,48.757460360732516,0.11254319154015857,0.5072094200165498,True
user1224,18,28,128.5,96.03571428571429,1.3380438824841947,55.75566737511483,0.20697554521142292,0.16754319457441216,True
user1225,20,30,141.05,104.83333333333333,1.345468998410175,47.91082862986196,0.4081529845342039,0.0032568191127488005,True
user1226,12,23,55.083333333333336,60.56521739130435,0.9094879157693228,31.30084752136203,-0.22493395336873429,0.19390242266948232,False
user1227,25,37,62.4,57.32432432432432,1.0885431400282886,39.53125345849787,0.03167700298490639,0.8069131200692847,True
user1228,20,32,117.15,98.125,1.1938853503184714,63.225212534241436,0.39120902926848494,0.004134291222841745,True
user1229,16,26,118.6875,85.53846153846153,1.3875337230215827,35.74164019389709,0.2087168190842741,0.18467994427075865,True
user123,21,33,96.9047619047619,83.21212121212122,1.1645510352720838,50.862938852890075,0.2522326953277481,0.06576389851769353,True
user1230,30,39,79.56666666666666,73.56410256410257,1.081596375043569,40.20255657984397,-0.13576739809546726,0.26599827930302355,True
user1231,16,25,66.3125,71.68,0.9251185825892856,34.82405553277791,0.23654040074270855,0.1364925717499609,False
user1233,13,25,94.46153846153847,74.8,1.2628547922665572,35.36320422441597,-0.14681715800102316,0.3790821004439754,True
user1234,14,24,91.35714285714286,87.66666666666667,1.0420966865833785,41.266740573384524,0.16762532045848397,0.3144471442721078,True
user1235,18,28,88.83333333333333,73.71428571428571,1.2051033591731266,50.55827221028117,0.3421588829294674,0.019938244520510524,True
user1236,12,23,113.5,101.65217391304348,1.116552609067579,58.908827861365566,0.13790882856402026,0.4295073906664947,True
user1237,29,29,95.55172413793103,102.75862068965517,0.9298657718120805,54.246300497978694,-0.05675084740082443,0.6721972102226508,False
user1238,17,28,154.64705882352942,99.0,1.5620915032679739,76.15923039069146,0.6721160710284095,4.289493905961721e-07,True
user1239,24,36,88.625,66.69444444444444,1.3288213244481466,49.650287427835366,0.4370855336686477,0.0004797088110424643,True
user124,24,36,131.58333333333334,105.77777777777777,1.2439600840336136,57.95034991745568,0.27777393110463444,0.03164628639658944,True
user1240,4,4,62.0,80.5,0.7701863354037267,11.335784048754634,-0.39154082654686134,0.33744125179303636,False
user1241,21,31,73.28571428571429,69.74193548387096,1.0508127395268934,46.05084442340709,-0.13752660173168957,0.3309308601192183,True
user1242,19,31,124.78947368421052,100.41935483870968,1.242683483524101,46.41753179153033,0.44034147791696343,0.0013734992215872612,True
user1243,14,26,99.07142857142857,82.76923076923077,1.196959638874137,35.963203984299376,0.1481281834399287,0.36167196034243326,True
user1245,17,29,103.47058823529412,70.13793103448276,1.4752443750361501,37.46546275777172,0.4376765119556168,0.002351412833816219,True
user1246,13,25,72.0,57.68,1.2482662968099862,24.50745569444908,0.3585683546135103,0.027062407086559444,True
user1247,41,51,90.46341463414635,88.37254901960785,1.023659673028947,53.37766846518587,0.45901716288373035,4.183708174754501e-06,True
user1248,14,25,74.85714285714286,55.52,1.348291477974475,52.608876414071226,-0.10073053919070306,0.541762251846172,True
user1249,22,29,63.22727272727273,54.827586206896555,1.153201829616924,65.55353940807179,-0.1537467685199387,0.2814035198199881,True
user125,17,28,60.05882352941177,59.214285714285715,1.014262399772937,31.777666201345756,-0.24615133297081399,0.10311078632723605,True
user1250,19,29,111.26315789473684,94.75862068965517,1.1741745192676012,42.08993141916254,0.02158389587869349,0.8842271228787048,True
user1251,18,30,85.83333333333333,57.6,1.490162037037037,49.46744159321137,0.43440126664760437,0.0020352321226075154,True
user1252,17,28,79.6470588235294,53.035714285714285,1.501762725292137,45.11285349180442,0.10069247605010313,0.5104521730426753,True
user1253,16,24,60.1875,68.70833333333333,0.8759854457246817,51.07007287786067,-0.12038668099205133,0.45933276027754816,False
user1254,15,26,68.13333333333334,76.1923076923077,0.8942285041224971,52.808921805147875,-0.17479072798981724,0.2743779716723772,False
user1255,25,37,93.4,79.29729729729729,1.1778459441036129,47.70660331652213,0.2329615637847812,0.0684290832091817,True
user1256,37,42,66.86486486486487,74.95238095238095,0.8920979429238642,42.0528381676518,0.0503353061789885,0.6595472232922831,False
user1257,29,41,55.758620689655174,70.82926829268293,0.7872257053291536,40.18290524538478,-0.07458356060112036,0.5394593995359938,False
user1258,21,31,64.66666666666667,68.87096774193549,0.9389539422326307,43.19538482108094,0.44783288997677406,0.0008714314097009004,False
user1259,25,32,74.08,75.53125,0.9807860984691766,40.68996927990976,0.29128875375796237,0.027922486409669132,False
user126,14,25,137.92857142857142,89.04,1.5490630214349888,69.87689612629411,0.3662029659121872,0.021858237109708935,True
user1260,14,24,94.64285714285714,76.04166666666667,1.2446183953033267,71.07401287476632,0.11808443627100206,0.4801375338641153,True
user1261,15,26,122.66666666666667,84.6923076923077,1.4483802603693612,48.52719741432519,0.5871415973514126,5.454072789232128e-05,True
user1262,17,27,125.41176470588235,87.37037037037037,1.4354038351245544,60.927207120251694,0.4494091272632457,0.002211076203915326,True
user1263,21,31,145.0952380952381,113.29032258064517,1.2807381494739125,54.17951182074075,0.3609824109238072,0.008561050344316803,True
user1264,18,30,82.38888888888889,83.7,0.984335590070357,62.04580645591958,0.051712520236411444,0.7270408699564883,False
user1265,22,28,52.63636363636363,61.42857142857143,0.8568710359408033,44.95406287083563,0.15560050241711126,0.28057810069633843,False
user1266,34,46,104.32352941176471,84.6304347826087,1.2326951844184886,41.53646207443407,0.29691021599842365,0.007485252483701252,True
user1267,20,30,73.0,85.36666666666666,0.8551347130027334,39.48037487157385,-0.23945490501800049,0.09396561544446928,False
user1268,19,28,132.94736842105263,107.35714285714286,1.2383653745141296,142.5454585605332,-0.0066294586957334305,0.9647243468907654,True
user1269,13,25,130.84615384615384,84.64,1.545913915951723,68.84301668830007,0.3245188743962853,0.04683308229095263,True
user127,24,30,82.125,76.63333333333334,1.0716615919965202,61.10667755382112,0.1870425103394817,0.17564014540347683,True
user1270,12,23,77.16666666666667,71.3913043478261,1.0808972797401541,44.88287225905025,,,True
user1271,23,33,79.8695652173913,72.15151515151516,1.106970034512353,48.49141954383457,0.17513948016980904,0.1966797757018516,True
user1272,17,28,108.82352941176471,67.89285714285714,1.6028715536714424,54.71878405739406,0.37541783376445315,0.011046710025028184,True
user1273,19,28,90.21052631578948,72.75,1.2400072345812987,40.21465947344447,0.24245581356083815,0.10058214374125313,True
user1274,19,31,117.52631578947368,99.35483870967742,1.1828947368421052,50.38730878332948,0.2609628403898407,0.06717895381191512,True
user1275,24,34,86.375,79.29411764705883,1.0892989614243322,36.99753651708899,0.11483832801822605,0.390677737467969,True
